0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414
0,0,0,0,0,0,0,0,0,0,0,0,0,0.005429539632335991,0,0,0,0,0,0.004750144903236005,0,0,0,0,0,0,0,0,0,0,0,0,0.00373909224665092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00388387554838799,0,0,0.005833195784740515,0.003712167120271059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004462119537450028,0.007653930111868665,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004496412917805134,0,0,0,0,0,0,0,0,0,0,0,0,0.004816748999312202,0,0,0,0,0,0,0,0,0,0,0,0.0082213114309981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003623869605476228,0.004006727276274984,0.003903761790392271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004227889772193278,0,0,0.006149882107382484,0.003510480310172278,0.005952363012911013,0,0,0,0,0.004035791661996422,0,0.004043488994318003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006629002055463096,0.005774855409158017,0.007250994770358796,0.003961866028815217,0,0,0,0.003730292714462723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004655042761191386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003975617584272216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003959851263375801,0,0,0.008075746420022841,0,0
0,0,0,0,0,0,0,0,0,0,0,0.007911996345223236,0,0,0,0,0,0,0.007554323598588125,0,0,0,0,0,0.007035697156866557,0,0.007342387142933275,0.007451850853983781,0,0,0.004009717991109843,0,0,0.006619850532647725,0,0,0,0,0,0,0,0,0,0.007534391059977768,0,0,0.007887653622726691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007499179566455105,0,0,0,0,0,0,0,0,0,0.008032900903724615,0,0.003748358032497555,0,0,0,0,0,0,0.003637044236170405,0,0,0,0,0,0,0,0.004954943734175796,0,0,0,0,0,0,0,0.005302591803237793,0,0.005689233225932718,0,0,0,0,0,0,0,0.004926007552466702,0,0,0,0,0,0,0.005457558799176322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005409205681767203,0,0,0,0,0,0,0,0.004624714643533452,0,0.004580316622252042,0.004111085327267705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003513522453472717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005616576934130117,0.004687063256504257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003856357363164175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004975393211520992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003952424062221211,0,0,0,0,0,0,0,0,0,0.004104965690972949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007449633811731561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005887634181740179,0,0,0,0,0,0,0,0,0.005569640588299231,0,0.005748533778414588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004332432328394715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004965005625861804,0.005803656869775463,0.004793780721562468,0,0.005854379291104339,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003242613786196228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003987022077557579,0,0,0,0,0,0,0.006829378188836008,0,0,0,0,0,0,0,0,0,0.003173628255050133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003946319123837202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005151574850426638,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.003362444568611712,0,0.00441436564991052,0,0,0,0,0.003761338087154256,0,0.004471615187095622,0,0,0,0,0,0,0,0,0,0,0.003068025604076659,0,0.00414112668249558,0.005930987392917225,0,0.004174629481954895,0.005111498038953252,0,0,0,0.004415235936333857,0,0.004299913146684119,0,0,0,0.003336169651273148,0,0,0,0,0,0.006084891303024918,0,0.004562447004503216,0.005972695950907573,0,0,0,0,0,0,0,0,0,0,0.005660767854827088,0,0,0,0,0,0,0.004524785030590029,0,0,0,0,0,0,0,0.00394685252377867,0.003749116647004148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004423715029000419,0,0,0,0,0,0,0,0,0,0,0,0.003092948238529365,0,0,0,0,0.004693724125453882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004169465412771122,0.003331965083995676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00418864201473786,0,0,0,0,0,0,0,0,0,0,0,0,0.003702438797014529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003108316601294518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003719464287733372,0,0,0.003389036859124422,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005078537451716022,0,0,0,0,0,0,0.005159991186336123,0,0,0,0,0,0,0,0,0,0,0,0,0.003986484777762578,0.005712999141972781,0,0.004169629129388738,0.00625758771654427,0,0,0,0,0,0.005033664559676737,0,0,0,0.003751081715345824,0,0,0,0,0,0.005915733567596493,0,0.004223063387055085,0.005064721141279135,0,0,0,0,0,0,0,0,0,0.005660767854827088,0,0,0,0,0,0,0,0.005411487649218664,0,0,0,0,0,0,0,0.003425856025997476,0.003188798765522579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004372745180838586,0,0,0,0,0,0,0,0.003405291364694005,0,0,0,0.002991155936935494,0,0,0,0,0.00452997443168738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003618837027512826,0,0.003192524937998634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005131678940060766,0,0,0,0,0,0,0.003579899442492146,0,0,0,0,0.004037515064390687,0.004307053890348763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003055509728023941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.002990805112714894,0.003910920723593075,0,0,0,0,0,0,0,0.003277163589970861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004004649900311125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006086184166189126,0,0,0,0,0,0,0,0,0.004924017014398017,0,0,0,0,0,0.00548437878317104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008326447581909683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003015189932708146,0,0,0.003297221577093267,0.004870142560244279,0.003764236084314836,0,0,0,0.004853919971544167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00495806919488382,0,0.004495953577187668,0,0,0.005840695002477657,0.004479225867713977,0.004068612163439178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005062110051290042,0,0,0,0,0,0,0,0,0.0043163468978359,0.002831860657729462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005702885188316319,0,0,0,0,0,0,0,0,0,0,0.002814481020786824,0,0.003121046008977101,0.003320147109159109,0,0,0,0,0,0.002797791129610529,0,0,0.00284340628515572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.003465349905355704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006086184166189126,0,0,0,0,0,0,0,0,0,0.004324968864815046,0,0,0,0,0,0.006832684441937527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100704160991638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002836797722415726,0,0,0,0,0,0.00625276758999847,0.004581791938300323,0,0,0.00546784410460324,0.005981207602122429,0.004646356480393786,0,0,0,0.006382470121772664,0,0,0,0,0,0,0,0,0,0,0,0,0.003056910796980876,0,0,0,0,0,0,0.003623204057831465,0,0,0.004615564593368067,0.005805904558189547,0.005626928710305128,0,0,0,0,0,0,0,0,0,0,0,0,0.004348209033983962,0,0,0.00278587818634691,0,0,0,0,0.003480258634393193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006570146487919972,0,0,0,0,0,0,0,0.005984351553873713,0.006655352099588945,0.00373582958184374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003432377201725402,0,0,0,0,0.002950079697276199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005088931396501837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004311432822455124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00403744480759068,0,0,0,0,0,0,0,0,0,0,0,0.004658753545968345,0.004588620685716783,0,0,0,0,0,0,0.004577744129006111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003407536904226908,0.004782740239234038,0,0,0,0,0,0.003830668788078532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003658634056189289,0,0,0,0,0,0,0,0,0,0.003709041697275526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003460129430911156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003228004481338327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004094651761243145,0.004813943812764947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004318560346068515,0,0,0,0,0,0,0,0.004050259975758569,0.004508619242724181,0.004881404446419003,0,0.003994147162646912,0,0,0,0.004159097005878918,0.005097760167687345,0,0.003486658898885775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.007738496184982191,0,0,0,0,0,0,0.006813160636947998,0,0,0,0,0,0.007045268382074662,0,0.006911981541319326,0.006585409903585622,0,0,0.003638582327619184,0,0,0.005840922040987323,0,0,0,0,0,0,0,0,0,0.007411932956756701,0,0,0.007331084345925718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00717435645476487,0,0,0.008032900903724615,0,0,0,0,0,0,0,0.00358108927609266,0.00436961397180872,0,0,0,0,0,0,0.004055025554315157,0,0,0,0,0,0,0,0.004600877339508596,0,0,0,0,0,0,0,0.005331333420421103,0,0.005370631804170632,0,0,0,0,0,0,0,0.00449535462076288,0,0,0,0,0,0,0.005705351545852613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005758975327518102,0,0,0,0,0,0,0,0.00434180168001271,0,0.004360250933182247,0.003647065391825018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003555630918836385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004984016373568411,0.004400074895272707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004020180736064376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005216478072440156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004074908486966834,0,0,0,0,0,0,0,0,0,0.00373005078247769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.004267133841077147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003181202609578319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004007621692813843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003543842904443107,0,0,0,0,0,0,0,0,0,0.004658753545968345,0.00358108927609266,0,0.0047345195785428,0,0.003455694509377849,0.003770753258259697,0,0,0,0.00540030734991326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003422056682869217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003848946577831654,0,0,0,0.005153804661659343,0,0,0,0,0,0,0.003247230435013195,0,0,0,0,0,0.003122356302644186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005243014141272274,0.004178824234202136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00457724732096643,0.004096396499093392,0.003899112316915738,0.004544410165773446,0.004806134240016011,0.00508400469599612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003641769773180873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004708336403467333,0,0.003647615756021278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003198060689497889,0.003222405866278999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.004098715329509599,0,0,0,0,0,0,0.004545849590345913,0,0,0,0,0,0,0,0.003851340149253081,0.005357925773987837,0,0,0.003974573407955867,0,0,0.005000056755035511,0,0,0,0,0,0,0,0.003898029975136844,0,0.003633224014890628,0,0,0.004299440728863229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004919817374445507,0.004200849499015127,0,0,0.003748358032497555,0,0,0,0,0,0.004588620685716783,0.00436961397180872,0.0047345195785428,0,0,0,0.003708351046091051,0,0,0,0.005324311232380346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00362746700651448,0,0,0,0,0,0.003891720226817716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003678532170019994,0,0,0,0,0,0,0,0,0,0.003903865002612813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003692811642744764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003615029505491055,0.003788933796612676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003966805825801066,0.003774591284003703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006767120624627533,0,0,0,0,0,0,0.006822536320806037,0,0,0,0,0,0,0,0,0,0,0,0,0.005911528377793272,0.006131276687563489,0,0.003657302188284796,0.00465856766823579,0,0,0,0.002815960026021887,0,0.0067749289494093,0,0,0,0,0,0,0,0,0,0.006378585755193348,0,0.004402948809232557,0.005316332097910144,0,0,0,0,0,0,0,0,0,0.004524785030590029,0.005411487649218664,0,0,0,0,0,0,0,0,0,0.003189475642852376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004453406421192158,0,0,0,0,0,0,0,0.005821806164343071,0,0,0,0,0,0,0,0,0.003548595212909526,0,0,0,0,0,0,0,0,0,0.004502892665421272,0,0,0,0,0,0,0,0.003163480286144519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002856107793006239,0.005816797172850278,0,0,0,0,0,0,0,0,0,0,0,0,0.005883595956207402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003139778936537115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003864705321281469,0.003105618455124728,0,0,0.003369444428199955,0,0,0,0.002872595821990654,0,0.003406326340895328,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.007286635087546248,0.007874865937118256,0,0,0,0,0,0,0,0,0,0,0,0.002998899020207738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003998901571082122,0,0,0,0,0,0,0,0.007814998129895202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003455694509377849,0,0,0,0.007666464182781471,0,0,0,0.003306317838673789,0,0,0,0,0,0,0,0.00401853204685459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00362484887277921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004731985638906747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004105300271020343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004864614573241098,0.004281668953130389,0.004634196999244701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003564519116557529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004110313794768975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
