0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427
0.004432427216502046,0.003855627418347471,0,0,0,0,0,0,0,0,0.003883006601945737,0,0,0,0,0.004037409145763119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00643228104056796,0,0,0.006130821295967761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003503369149702176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004439666942948448,0,0,0.004764421250867009,0,0,0,0,0,0,0,0,0,0.003316274305250764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006235066857429767,0,0,0,0,0.004193307677255514,0,0,0.004646773686284581,0,0.004145653489645619,0.003838238402568047,0,0,0,0,0,0,0,0,0,0.006737939329955966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004460177200174109,0,0,0,0.004268890393892468,0,0.004988681038850678,0.00483308691299617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005563307661927835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003543808634357741,0.003548701533938501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004258437937535349,0,0,0,0,0,0,0,0,0,0,0,0.003266311384564191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004382019638152834,0,0,0,0.003648509803605344,0,0,0,0,0.005044909576822016,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.005191203082105889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004377706914951405,0.0053382795410864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004037383924315075,0,0,0,0,0,0,0,0.003434223646793031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003310375668504904,0,0,0,0,0,0,0,0,0.00411904723643509,0,0,0.005420581282455114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004240510143699267,0,0,0,0.005119291771000048,0,0,0,0,0,0.003613576200415049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00440185350379514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003590980049404684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003280852892364852,0,0,0,0,0,0,0,0,0,0,0.003808024045415291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003473075647596988,0,0,0,0,0,0,0.00404538736823664,0,0,0,0.004163462654083897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003334611342630974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.004205194540193919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004496100368383956,0,0,0,0,0,0,0,0.004400143671511848,0.004023646579736787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003590003311225922,0,0,0,0,0,0,0.004301189165057052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003237090250041753,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005692788026691936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003807721232213229,0.003938442492520122,0,0,0,0.005059499014688527,0.004379566169451078,0,0,0,0,0,0,0,0.004273593759748878,0,0,0,0,0,0,0,0,0,0,0,0,0.004696960323130389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003727403142643489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003836921058711284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003271240675219379,0,0,0,0,0,0,0,0.003435626104377542,0,0,0,0,0,0,0,0.004319449271728119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004182126791247048,0,0,0,0.006490485862816374,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003812822535998084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004496100368383956,0,0,0,0,0,0,0,0,0,0.004028552588922978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003617870324259419,0,0,0,0,0,0,0.004330750715436658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003643078534837213,0,0,0,0,0,0,0,0,0,0,0.002910652220980813,0,0,0.006797487814110152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004743021577936622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003120721947456339,0,0,0,0,0,0,0,0,0,0.003631698309408079,0,0,0,0,0,0,0,0,0.003166259061706844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003837921748646088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002884131137150565,0,0,0,0.003784529469068835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003374774668639557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004741598264524649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004663432881527549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003497522681425023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003007125557935023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005863098393879187,0,0,0.005169865689701924,0,0,0.003920361295892769,0,0.00305666660409593,0,0,0,0,0,0,0,0.003670315968486522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004383791120852017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003334746716017654,0,0,0,0,0,0,0,0,0,0,0.004015585603741662,0,0,0,0,0,0,0,0,0,0,0,0.003205888889690423,0,0,0,0,0,0,0,0,0.004817066024675553,0.004294106312218415,0,0,0,0,0.004833082035225807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00369071064688056,0,0.005084658598276627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006511387943492082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002834880327044537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003268841803869763,0,0,0,0,0,0,0.005167838065948069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003552712559366549,0,0,0,0,0,0,0,0.003581926629903616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003130365099574357,0,0,0,0,0,0,0.002548231699850995,0,0,0,0,0,0,0,0,0,0.00294193207382524,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004509234279115646,0,0,0,0,0,0.002395056141172763,0,0,0,0,0,0,0,0,0,0.003666974156785878,0,0,0,0,0,0,0,0.004521842981044107,0,0,0,0,0,0,0,0,0,0.003205735885262554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002909781148372307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00325584745052416,0,0,0,0.003229937045304516,0,0,0.002938734913883355,0,0,0,0,0,0,0,0,0,0.003072325493674914,0,0,0,0,0,0,0,0.003287361504041531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005216318538328733,0,0,0.003593199666668918,0,0,0,0,0,0,0,0,0,0,0,0.004151005028354018,0,0,0,0,0,0.003107488722273725,0,0.003112526286765603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00276230029738342,0,0,0,0,0.002573174058642556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003534105042743959,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.003145562580726527,0,0,0,0,0,0,0,0,0,0.005788946789058533,0,0,0,0.006989574808603254,0,0,0,0,0.004608096891416159,0,0,0.006987818571500623,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006948144213809135,0,0,0,0,0,0,0,0,0.005217954378877078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006136032137408561,0,0,0,0.005688105615703353,0.008232876702783392,0,0,0,0,0.005787065448851807,0.005734464337676043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006420573586166676,0,0,0,0.006274789047330692,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006144312340926137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00275442718242061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003072638635539215,0,0,0,0,0,0.002557329316060379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007008224292367481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005402007991250363,0,0,0,0,0,0.005487762121742143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00451638578842862,0.003196333053661161,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006168031817228596,0,0,0.003612870273093345,0,0,0,0,0,0,0,0.002657770034997925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005863098393879187,0,0,0,0,0,0.005262177150409154,0,0,0,0,0.004382380255315736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002715390824619853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002811794108652242,0,0,0,0,0,0,0.003155382936563705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003383622376985448,0,0,0,0,0,0,0,0,0,0.004682064444192809,0,0,0,0,0.003085849395768236,0.00277025857180006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00430318416971031,0,0.004928347566737641,0,0,0,0,0,0,0,0.003224069515873747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005542878494508876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003128280131540206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005259896988852443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00413982851098307,0,0,0,0,0,0,0,0.00611624061983383,0,0,0,0,0,0,0,0,0,0,0,0,0.005613494811138956,0.005293268424930765,0,0.005123572578277022,0.006395607998396611,0,0.006431150870290588,0.007256323517595871,0,0,0,0,0,0.005141159471444419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004513974654886125,0.004497350658512519,0,0,0,0,0,0,0,0,0.007065774875790619,0.005039850272214077,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006981451886302812,0,0,0,0,0,0,0.005775462600021726,0,0.00759482608139085,0,0,0,0.004898731056218019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005071745197355796,0,0.005292298345544686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006709321546810757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005045445873111393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00659279169110047,0,0.005949101452245647,0,0.004554653234813921,0,0,0,0,0.003740027035141102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006429485593982659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004306381243597236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00411088790763334,0,0,0,0,0,0,0.005607840516477345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007782470703605424,0,0,0,0.007260216183016643,0,0,0,0,0.004398096682510684,0,0.004551248711975798,0.01106986998158867,0,0,0,0,0,0,0,0,0,0,0.006948144213809135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006376776223240094,0,0,0,0.005222239089934465,0.006681531985536663,0,0,0,0,0.005520317747458949,0.005266322057307963,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004322550844320035,0,0,0,0,0,0.00424223677671097,0,0,0,0,0,0,0,0,0,0,0,0.004243724095160472,0,0,0,0,0.005103600434049491,0,0,0,0.006682775571935378,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006079691194530869,0.004229028256176728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006661542656954412,0,0,0,0,0,0,0,0,0,0,0.005810022933264399,0,0,0,0,0,0.004932241023604129,0,0,0,0,0.004280771279842208,0.009265896414274579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004184879042582135,0,0,0,0,0,0,0,0.004339188603179701,0,0,0,0,0,0,0,0,0,0,0,0,0.004214067006251497,0,0.006258978088134245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00583142158450721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005319243804101236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005169865689701924,0,0,0.005262177150409154,0.005613494811138956,0,0,0,0,0,0,0.003673685515110294,0,0.00830341481073708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005307150716337922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003728783495034735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008253271240542908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005169670828980944,0.003989672845903674,0.007128706929049194,0,0.005314087928625831,0,0,0,0.005480057194934137,0.004501937302042168,0,0,0,0,0.004048858271806146,0,0,0,0,0,0,0,0.003631026052745066,0,0.005770717891568461,0,0,0,0,0,0,0,0,0.005240138696447724,0.005314223784386592,0,0,0,0,0,0,0,0,0,0,0,0,0.005159620028747031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005355133292382508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005156946369866776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005179156464696524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003825802576917803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005326909912741384,0,0,0,0.009705332459154449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.005547678281151183,0.005184918756989606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004681996625870879,0,0,0,0,0,0,0,0,0.004293814496926934,0,0,0,0.004037383924315075,0.004400143671511848,0,0,0,0,0,0.005293268424930765,0,0,0,0,0,0.007895696193255308,0,0.007732649638930745,0,0.005076754290193899,0,0,0,0,0.003537426351602414,0,0,0,0.004997754603715893,0,0,0,0,0,0,0.005204072161121412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007681909969024485,0,0,0,0,0,0,0.007739462986995566,0,0,0,0,0,0,0,0,0,0,0,0.004980023301419405,0,0,0.005721257970739947,0,0.006030514466810138,0,0,0,0,0,0,0.007504939881015837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006296110194179302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004792117962847347,0,0,0,0,0,0,0,0.006529424459926105,0,0.004118291357613658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005871227781822861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00773309196549315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006191721685561069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
